id,name,artists,time_signature,tempo,valence,liveness,instrumentalness,acousticness,speechiness,mode,loudness,key,energy,danceability
5jS3SnEABT8RGQwfqdnWgy,鑽牙者,Soft Lipa,3,85.969,0.673,0.0716,0.00377,0.251,0.113,0,-4.075,9,0.849,0.305
24cU49rwqWeTUzIMN33og9,她和時間跳華爾茲,Soft Lipa,3,129.063,0.477,0.12,0.00114,0.666,0.0337,1,-6.019,0,0.686,0.391
3dBd4ZCkpr1NPOaTXSZY3W,過程,Soft Lipa,4,94.925,0.654,0.242,2.96e-05,0.541,0.0509,1,-6.157,6,0.774,0.658
7FGjt6DaRn1BT1CBezYFeu,月光下,Soft Lipa,4,144.044,0.636,0.109,7.33e-06,0.528,0.0472,1,-4.375,5,0.878,0.483
2onfXI96JuQnKadEGl6E7J,夜間漫遊,Soft Lipa,4,107.025,0.844,0.0608,2.59e-06,0.634,0.0853,1,-4.153,8,0.856,0.757
7IUDdDhQ9PqGFHYBrJQTlA,經典! - Blu-Swing Remix,Soft Lipa,4,100.022,0.396,0.105,1.48e-06,0.45,0.14,0,-11.75,4,0.511,0.823
1KOogD5cWbFlgyOcRviwO4,過程 - 14? Remix,Soft Lipa,4,95.004,0.785,0.0787,4.58e-05,0.668,0.11,0,-9.306,2,0.39,0.838
5D7xePQgZbTGDLTsViDt1s,過程 - Shin-Ski's Remix,Soft Lipa,4,95.077,0.426,0.148,0.012,0.0548,0.0805,1,-11.007,7,0.535,0.741
4UCXzAzcKSQ53IouLN6X1T,Soft Lintro,Soft Lipa,4,85.98,0.783,0.217,0.715,0.209,0.0443,0,-11.072,9,0.575,0.396
300O5aB8IWTCGL2xIfx2xq,少年維持著煩惱,Soft Lipa,4,95.009,0.475,0.0959,0.000799,0.751,0.0667,0,-9.048,7,0.518,0.799
0c1mxDHuxpKSqQSnF30qp5,新生活,Soft Lipa,4,93.99,0.817,0.0777,0.813,0.0333,0.0559,1,-10.772,2,0.561,0.754
2basPmRYJZyStUjntiiWJX,後來的切片 之一,Soft Lipa,4,96.111,0.215,0.0746,0.0116,0.772,0.142,0,-17.828,8,0.205,0.777
5ZdVexJXsj2Ozgn7x5Wdn6,"白天自由, 夜晚寂寞",Soft Lipa,4,183.952,0.817,0.628,0.581,0.281,0.0843,1,-11.106,1,0.409,0.568
4DJAFBwj4axMdt0UVEafco,"夜聊 (你說, 我說)",Soft Lipa,4,93.993,0.735,0.198,0.00564,0.46,0.146,1,-8.277,0,0.537,0.776
2lL2MHWm1wWMb34TRE4Avy,你還記得嗎?,Soft Lipa,4,98.012,0.897,0.106,0.599,0.234,0.0544,0,-12.089,3,0.457,0.748
2vtVGt79TxLR2MdBTaCN64,後來的切片 之二,Soft Lipa,4,95.963,0.19,0.0793,0.00245,0.796,0.211,0,-17.676,8,0.183,0.786
2PkWIxSiFjTiCUZrtDWqoz,偷偷,Soft Lipa,4,97.971,0.762,0.0801,0,0.567,0.0794,1,-10.311,7,0.448,0.937
43lluEz7SswvaJZVY1hCXt,慢慢來,Soft Lipa,4,83.035,0.88,0.308,0.718,0.136,0.0536,1,-11.971,7,0.692,0.811
0VcEmSB29nmn7sudBDsptA,後來的切片 之三,Soft Lipa,4,192.272,0.33,0.08,0.00374,0.795,0.404,0,-18.991,10,0.219,0.562
2iR4n2bysP4ju0kVUYmlmW,Winter Morning Sounds,Soft Lipa,4,90.021,0.517,0.379,0.739,0.0744,0.0716,0,-11.71,5,0.749,0.688
3DCPskhAjFoOJBRaRMewZ3,Winter Sweet,Soft Lipa,4,88.003,0.648,0.492,0.0157,0.595,0.172,1,-10.452,0,0.503,0.738
47hTCvRaMuoDeJgZcz2nGy,旅途愉快,Soft Lipa,4,119.981,0.571,0.0971,0.881,0.145,0.0787,1,-15.113,8,0.54,0.859
7E6uSeTlxQJ38CIeUUSldx,再做一次好夢,Soft Lipa,4,98.034,0.476,0.204,0.0205,0.818,0.0257,1,-10.561,11,0.559,0.718
1ULWGVHsFownp8bQefGgoq,關鍵字 (Intro),Soft Lipa,4,77.997,0.735,0.429,0.0538,0.684,0.0488,1,-9.94,6,0.526,0.634
49gm0W9gCb9dSaFZQYJQsh,Hit the Rhyme,Soft Lipa,4,92.007,0.845,0.0873,0.000155,0.209,0.0607,1,-11.672,1,0.483,0.84
4hCDUlOq1xicD10ynKUmau,嘶! Bamboo Holla,Soft Lipa,4,97.021,0.783,0.0892,0.000123,0.287,0.0408,0,-11.459,2,0.592,0.823
4vxMxUqjNdtozDHyilUiJu,鄉愁,Soft Lipa,4,95.038,0.793,0.587,1.71e-05,0.134,0.0379,0,-11.28,10,0.494,0.646
13tJ9Mkj7cjXxrTjOh0LAN,關於小熊,Soft Lipa,4,92.983,0.769,0.11,0,0.591,0.104,1,-10.493,9,0.371,0.918
41pakOvrsuZt4YQGXlJffT,給你一個吻,Soft Lipa,4,184.061,0.618,0.0726,0.00147,0.000932,0.122,1,-10.928,9,0.482,0.694
3bCV6nR3E4pr1XBJOdI1c5,遇見,Soft Lipa,4,98.003,0.733,0.088,0,0.341,0.158,0,-10.869,11,0.44,0.859
187UJf7SHia3F2CjIiJyDV,Start It Underground,Soft Lipa,4,171.803,0.936,0.088,0.000281,0.414,0.194,0,-9.608,5,0.691,0.788
3KbzTifnt5wZcNRhzbH63W,金賭蘭,Soft Lipa,4,92.003,0.684,0.131,0,0.071,0.225,0,-10.092,10,0.553,0.832
0YLPscImyvmceWNBfm7zEO,煙霧瀰漫 (軟嘴唇 Remix),Soft Lipa,4,96.011,0.882,0.109,0,0.667,0.0776,0,-10.685,5,0.565,0.878
6xAtGKQApLCPft6DYR6fFK,熱水澡,Soft Lipa,4,102.001,0.842,0.116,2.37e-05,0.298,0.0333,1,-9.984,8,0.682,0.854
10EbcvamEVm3t32nUj8lX1,收斂水,Soft Lipa,4,91.979,0.933,0.104,0.000989,0.183,0.0334,1,-9.592,1,0.6,0.851
5Iqa8KW5X7X1f6wmWgm4KI,SL Beat-137 (Outro),Soft Lipa,4,176.068,0.347,0.15,0.751,0.75,0.0421,0,-13.88,7,0.73,0.514
2JItrvgRjJtv3BYs5QHh6p,煙霧瀰漫 (Bonus Track),Soft Lipa,4,96.01,0.706,0.283,0,0.0683,0.038,0,-8.854,4,0.765,0.699
